epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,590.886,0.8223,0.72843,1.15578,0.73256,0.82567,0.90909,0.66351,1.01732,1.41747,1.14257,0.000612931,0.000612931,0.000612931
43,604.43,0.81702,0.71745,1.15674,0.83025,0.76299,0.90749,0.66586,0.92316,1.09108,1.08336,0.000609125,0.000609125,0.000609125
44,618.135,0.8142,0.72201,1.15844,0.76469,0.83491,0.90148,0.69755,0.88672,1.34059,1.08558,0.000605318,0.000605318,0.000605318
45,632.205,0.8118,0.7123,1.14515,0.7307,0.72645,0.80226,0.59209,1.04562,2.03062,1.17341,0.000601512,0.000601512,0.000601512
46,646.169,0.81349,0.705,1.1494,0.81789,0.78394,0.8914,0.68115,0.89213,1.4352,1.1031,0.000597705,0.000597705,0.000597705
47,660.063,0.80483,0.70442,1.15189,0.68911,0.72493,0.8156,0.58743,1.03361,1.68149,1.14604,0.000593899,0.000593899,0.000593899
48,673.809,0.80284,0.68896,1.14297,0.78236,0.87894,0.88728,0.6559,0.91946,1.11036,1.09651,0.000590092,0.000590092,0.000590092
49,687.589,0.80002,0.69251,1.13731,0.76632,0.8519,0.91456,0.67351,0.9468,1.26741,1.12777,0.000586286,0.000586286,0.000586286
50,701.45,0.77428,0.68243,1.13818,0.8208,0.80088,0.87522,0.63752,1.046,1.48323,1.15777,0.000582479,0.000582479,0.000582479
51,715.451,0.78718,0.68194,1.13643,0.74914,0.80401,0.88407,0.6671,0.91587,1.44062,1.10402,0.000578672,0.000578672,0.000578672
52,729.502,0.76842,0.6698,1.12661,0.75565,0.74259,0.83841,0.63198,0.97853,1.66059,1.13519,0.000574866,0.000574866,0.000574866
53,743.227,0.77499,0.66856,1.12225,0.78674,0.78205,0.85119,0.61286,1.09453,1.69987,1.13685,0.000571059,0.000571059,0.000571059
54,757.13,0.76879,0.65567,1.12451,0.79276,0.80872,0.8672,0.63901,1.00688,1.5727,1.14539,0.000567253,0.000567253,0.000567253
55,770.796,0.75617,0.64681,1.11494,0.75092,0.77258,0.8732,0.64405,1.02131,1.63589,1.14245,0.000563446,0.000563446,0.000563446
56,783.724,0.762,0.63662,1.12222,0.73398,0.73159,0.83752,0.61083,1.01813,1.8115,1.15772,0.00055964,0.00055964,0.00055964
57,796.668,0.76545,0.64547,1.12202,0.78337,0.70259,0.83859,0.63208,1.01542,1.96257,1.17192,0.000555833,0.000555833,0.000555833
58,809.652,0.75559,0.64726,1.11127,0.77571,0.83823,0.91709,0.69191,0.96961,1.30486,1.11105,0.000552027,0.000552027,0.000552027
59,822.724,0.75326,0.643,1.11628,0.77122,0.78353,0.88094,0.66167,0.97935,1.4431,1.12366,0.00054822,0.00054822,0.00054822
60,835.961,0.75082,0.65369,1.1211,0.77397,0.82276,0.92298,0.70924,0.90385,1.1522,1.07178,0.000544414,0.000544414,0.000544414
61,849.203,0.73737,0.63408,1.10447,0.83632,0.71339,0.88134,0.67234,0.92722,1.77622,1.11165,0.000540607,0.000540607,0.000540607
62,862.438,0.74959,0.63607,1.10459,0.76392,0.73562,0.86916,0.66062,0.92988,1.69156,1.12142,0.0005368,0.0005368,0.0005368
63,875.471,0.72482,0.62583,1.09742,0.81988,0.747,0.86664,0.67612,0.87187,1.74414,1.07929,0.000532994,0.000532994,0.000532994
64,888.314,0.7157,0.61904,1.0919,0.78338,0.81459,0.89351,0.68508,0.90769,1.33759,1.09017,0.000529187,0.000529187,0.000529187
65,901.282,0.72293,0.61738,1.09575,0.83448,0.75806,0.87187,0.6667,0.91161,1.66552,1.08084,0.000525381,0.000525381,0.000525381
